sentences	gold	predict	probability
('要知道裁缝课的老师是一个一丝不苟的人，对于丢三落四的粗心学生，常常是毫不手软地扣掉分数……读到《花的日记》中的这一节，直美觉得好不滑稽，索性把日记撂在一边，在椅子上前仰后合地笑了起来。', '要知道裁缝课的老师是一个一丝不苟的人，对于丢三落四的粗心学生，常常是毫不手软地扣掉分数……读到《花的日记》中的这一节，直美觉得好滑稽，索性把日记撂在一边，在椅子上前仰后合地笑了起来。', '好不a')	1	1	[3.062371e-05, 0.99996936]
('莲子也炖上了，小心别让它焦。', '莲子也炖上了，小心让它焦。', '小心别')	0	1	[0.00013715596, 0.9998628]
('走吧，下回再敢来招惹她，妨碍她的工作，看我不]敲她的腿', '走吧，下回再敢来招惹她，妨碍她的工作，看我]敲她的腿', '看我不')	1	1	[3.0380012e-05, 0.9999696]
('因为他丢了环海工程的生意，以致口不择言地乱写，而那个蔡明光最可怜，只差没有自杀谢罪了。', '因为他丢了环海工程的生意，以致口不择言地乱写，而那个蔡明光最可怜，只差自杀谢罪了。', '只差没')	1	1	[2.0162797e-05, 0.99997985]
('担负临建质量监督的宋世兴，年仅２５岁，他每天一大早带上水壶进入现场，一呆就是一整天，３０多天，几乎没回驻地吃过一顿中午饭，更谈不上午休了。', '担负临建质量监督的宋世兴，年仅２５岁，他每天一大早带上水壶进入现场，一呆就是一整天，３０多天，几乎回驻地吃过一顿中午饭，更谈不上午休了。', '几乎没')	0	0	[0.9999255, 7.454123e-05]
('”这句话让米考伯先生好不兴奋和得意，他拿起一杯酒冲进我的卧室，好让米考伯太太为朵拉干杯。', '”这句话让米考伯先生好兴奋和得意，他拿起一杯酒冲进我的卧室，好让米考伯太太为朵拉干杯。', '好不a')	1	1	[3.0727766e-05, 0.99996924]
('”他温和地问，人到异乡难免不习惯，他总要尽地主之谊，表示一点关心。', '”他温和地问，人到异乡难免习惯，他总要尽地主之谊，表示一点关心。', '难免不')	0	0	[0.9998598, 0.00014016687]
('觉得自己经历的少啊！！！几乎没经历过~~~也不好过多的去说~~~', '觉得自己经历的少啊！！！几乎经历过~~~也不好过多的去说~~~', '几乎没')	0	0	[0.999936, 6.397356e-05]
('”他只差没说是遥弦山上的产物。', '”他只差说是遥弦山上的产物。', '只差没')	1	1	[2.0154263e-05, 0.99997985]
('今年秋天，漳州市中山公园好不热闹：清晨，许多可爱的观赏鸟，在绿荫底下长歌短吟，使公园显得更加热闹。', '今年秋天，漳州市中山公园好热闹：清晨，许多可爱的观赏鸟，在绿荫底下长歌短吟，使公园显得更加热闹。', '好不a')	1	1	[2.2618231e-05, 0.99997735]
('在商品生产还存在的社会里，婚姻，也像其它的许多问题一样，难免不带着商品交换的烙印。', '在商品生产还存在的社会里，婚姻，也像其它的许多问题一样，难免带着商品交换的烙印。', '难免不')	1	1	[0.06499258, 0.93500745]
('”美国则一直拒绝承认这两个共和国，此时处境好不尴尬。华盛顿战略和国际问题研究中心的研究人员的结论是：已经出现的这种情况表明，美国再也不可能指望对欧洲进行自动的领导了。', '”美国则一直拒绝承认这两个共和国，此时处境好尴尬。华盛顿战略和国际问题研究中心的研究人员的结论是：已经出现的这种情况表明，美国再也不可能指望对欧洲进行自动的领导了。', '好不a')	1	1	[2.6253058e-05, 0.9999738]
('”婉华差点没吐血昏死。', '”婉华差点吐血昏死。', '差点没')	1	1	[2.3868863e-05, 0.99997616]
('不知从哪儿生出的一股力量，她忽地用力推开齐霈阳，整张脸蛋像是燃烧般地通红起来，她迅速地往后挪，差点没掉下床，若不是齐霈阳及时拉住她，她恐怕早已跌得四脚朝天，但她非但不感激，反而使劲挣脱他的锢制。', '不知从哪儿生出的一股力量，她忽地用力推开齐霈阳，整张脸蛋像是燃烧般地通红起来，她迅速地往后挪，差点掉下床，若不是齐霈阳及时拉住她，她恐怕早已跌得四脚朝天，但她非但不感激，反而使劲挣脱他的锢制。', '差点没')	1	1	[2.577332e-05, 0.99997425]
('这人是怎么回事？素昧平生，他却这样看着她！就在宏达差点没捋起衣袖的时候，他终于及时回过头去，随着队伍渐行渐远。', '这人是怎么回事？素昧平生，他却这样看着她！就在宏达差点捋起衣袖的时候，他终于及时回过头去，随着队伍渐行渐远。', '差点没')	1	1	[6.5502165e-05, 0.99993443]
('一想到此，他全身不由得跟着欢愉，就差没有手舞足蹈。', '一想到此，他全身不由得跟着欢愉，就差有手舞足蹈。', '就差没')	1	1	[2.0199095e-05, 0.99997985]
('小邪轻轻挥手低声道：“各位，地头已到，我的落脚地可能就是秘道出入口，由武当派和少林罗汉阵留守，其它的人潜伏进去，小心别发出声响，会反光的武器也请掩盖好。', '小邪轻轻挥手低声道：“各位，地头已到，我的落脚地可能就是秘道出入口，由武当派和少林罗汉阵留守，其它的人潜伏进去，小心发出声响，会反光的武器也请掩盖好。', '小心别')	1	1	[0.0011292546, 0.9988707]
('二人想不到此处人情如此温暖，俱都一一笑着，把臂捉手谈得好不开心。', '二人想不到此处人情如此温暖，俱都一一笑着，把臂捉手谈得好开心。', '好不a')	1	1	[2.629708e-05, 0.99997365]
('这也难怪，她都走了一整天了，几乎没停下来过，怎么不累呢？', '这也难怪，她都走了一整天了，几乎停下来过，怎么不累呢？', '几乎没')	0	0	[0.99993324, 6.674879e-05]
('”外务总管感慨万千的跪拜，只差没把腰上的武士刀给拔出刀，搁在肚皮上罢了！', '”外务总管感慨万千的跪拜，只差把腰上的武士刀给拔出刀，搁在肚皮上罢了！', '只差没')	1	1	[1.9228873e-05, 0.9999808]
('她又叹气，眼睛更亮更亮了：“我是不会说话的，我好笨，好不聪明，我说不清楚我的意思，虞姐姐，你们个个都好，都比我会说话，或者，你们会懂我的意思……”', '她又叹气，眼睛更亮更亮了：“我是不会说话的，我好笨，好聪明，我说不清楚我的意思，虞姐姐，你们个个都好，都比我会说话，或者，你们会懂我的意思……”', '好不a')	0	0	[0.9995838, 0.0004162752]
('特别会诊会几乎没开过，医生聚到一起实在不容易。', '特别会诊会几乎开过，医生聚到一起实在不容易。', '几乎没')	0	0	[0.999912, 8.791667e-05]
('从童年开始关于过年的故事在我眼前浮现：那平日让我牵肠挂肚，终日在黄土地上耕作的父母、亲戚、朋友……真想不到背着银幕过年，说不清楚的感觉差点儿没让我流下泪来。', '从童年开始关于过年的故事在我眼前浮现：那平日让我牵肠挂肚，终日在黄土地上耕作的父母、亲戚、朋友……真想不到背着银幕过年，说不清楚的感觉差点儿让我流下泪来。', '差点没')	1	1	[2.4459596e-05, 0.99997556]
('要不是梁经理及时拉住，她差点没一脚把那人自三十二级楼梯上踢下去！', '要不是梁经理及时拉住，她差点一脚把那人自三十二级楼梯上踢下去！', '差点没')	1	1	[2.9617026e-05, 0.99997044]
('”绍文跳得老高，差点没有摔到花车下面去。', '”绍文跳得老高，差点摔到花车下面去。', '差点没')	1	1	[2.3508232e-05, 0.9999765]
('他敢保证，当他向她提出这个要求时，曹子婕的眼里绝对隐含着笑意，而且竭尽心力的忍着，就差没当着它的面爆笑出来而已。', '他敢保证，当他向她提出这个要求时，曹子婕的眼里绝对隐含着笑意，而且竭尽心力的忍着，就差当着它的面爆笑出来而已。', '就差没')	1	1	[2.0786678e-05, 0.99997926]
('上一页下一页冰秋美人０３当柳浩和冰儿果然在“南北镖局”，寻得秦老怪预先保的镖……第一个锦囊里的谜题的答案时，柳浩差点没气得七窍生烟，当场活活被气死。', '上一页下一页冰秋美人０３当柳浩和冰儿果然在“南北镖局”，寻得秦老怪预先保的镖……第一个锦囊里的谜题的答案时，柳浩差点气得七窍生烟，当场活活被气死。', '差点没')	1	1	[2.582942e-05, 0.99997413]
('这男人的确没十分像也有九点九分像，就只差没流口水了！', '这男人的确没十分像也有九点九分像，就只差流口水了！', '只差没')	1	1	[2.0750114e-05, 0.99997926]
('也难怪自己当时会在电影院被她吓到，因为自他认……不，是有记忆以来，几乎没见她哭过，只有那一次，她溺水转醒，因心中的恐惧放声大哭，之后几乎就再也没瞧见她哭。', '也难怪自己当时会在电影院被她吓到，因为自他认……不，是有记忆以来，几乎见她哭过，只有那一次，她溺水转醒，因心中的恐惧放声大哭，之后几乎就再也没瞧见她哭。', '几乎没')	0	0	[0.99992263, 7.740196e-05]
('那些日子，Ｍ与Ｆ等人一样几乎没睡过一个安稳觉，眼睛熬得红红的，精神几近崩溃。', '那些日子，Ｍ与Ｆ等人一样几乎睡过一个安稳觉，眼睛熬得红红的，精神几近崩溃。', '几乎没')	0	0	[0.9998627, 0.00013728628]
('子准只差没将她绑在床上。', '子准只差将她绑在床上。', '只差没')	1	1	[2.0502703e-05, 0.9999795]
('他讲得满头满脸都是汗，一边高声喊叫，一边拍着桌子，一边指着朱延年，气愤愤地说个不休，那唾沫星子直往外喷，差一点没喷到马丽琳的脸蛋上。', '他讲得满头满脸都是汗，一边高声喊叫，一边拍着桌子，一边指着朱延年，气愤愤地说个不休，那唾沫星子直往外喷，差一点喷到马丽琳的脸蛋上。', '差点没')	1	1	[2.7136166e-05, 0.9999728]
('”“好不懂事的孩子。中年美妇瞪了一眼。', '”“好懂事的孩子。中年美妇瞪了一眼。', '好不a')	0	0	[0.9998267, 0.00017335759]
('”丁仪安只差没有吼叫呐喊，但整颗心都在滴血。', '”丁仪安只差吼叫呐喊，但整颗心都在滴血。', '只差没')	1	1	[1.9558574e-05, 0.99998045]
('寒光毕现，一道银弧从野村的颌下掠过“航空曲尺”，他几乎没感到痛疼，手一松，眼睁睁地，看着自己慢慢倒下，喉咙发出“咯咯”的断裂声。', '寒光毕现，一道银弧从野村的颌下掠过“航空曲尺”，他几乎感到痛疼，手一松，眼睁睁地，看着自己慢慢倒下，喉咙发出“咯咯”的断裂声。', '几乎没')	0	0	[0.9984763, 0.0015236237]
('”墨云说：“是我表妹，你放老实点啊，你要是敢打她的主意，看我不扯了你的肠根。', '”墨云说：“是我表妹，你放老实点啊，你要是敢打她的主意，看我扯了你的肠根。', '看我不')	1	1	[2.9878523e-05, 0.9999701]
('房间里，时钟滴答滴答有节奏地响着，冬妮亚低下头，使劲咬着嘴唇，差点没哭出声来。', '房间里，时钟滴答滴答有节奏地响着，冬妮亚低下头，使劲咬着嘴唇，差点哭出声来。', '差点没')	1	1	[2.4232784e-05, 0.9999758]
('他力持镇定，肚子里却笑不可抑——光看欧阳敏身躯一僵，脸色乍变的情况，昨晚的一切『不便』（包括差点没让他染上肺炎的冷水澡）就值回票价！', '他力持镇定，肚子里却笑不可抑——光看欧阳敏身躯一僵，脸色乍变的情况，昨晚的一切『不便』（包括差点让他染上肺炎的冷水澡）就值回票价！', '差点没')	1	1	[4.303362e-05, 0.99995697]
('烧——”这个呼声几乎没得到任何响应。', '烧——”这个呼声几乎得到任何响应。', '几乎没')	0	0	[0.9999329, 6.716266e-05]
('她幻想那副样子，差点没笑出来。', '她幻想那副样子，差点笑出来。', '差点没')	1	1	[2.3534074e-05, 0.9999765]
('对方看我不再滔滔不绝地接下去，立即晓得鸣金收兵，转换话题。', '对方看我再滔滔不绝地接下去，立即晓得鸣金收兵，转换话题。', '看我不')	0	0	[0.9995807, 0.00041926882]
('“去年他班上的学生全考上了大学，他就名气大了，”程心雯说：“不过，他教书真的教得好，这次为了导师问题，闹得好不愉快。张子明气坏了，曹老头也生气，因为仁班不要曹老头做导师，说凭什么康南该教孝班，她们就该轮到曹老头。', '“去年他班上的学生全考上了大学，他就名气大了，”程心雯说：“不过，他教书真的教得好，这次为了导师问题，闹得好愉快。张子明气坏了，曹老头也生气，因为仁班不要曹老头做导师，说凭什么康南该教孝班，她们就该轮到曹老头。', '好不a')	0	1	[0.0018106909, 0.9981893]
('宝儿瞪着他，而他更气人地一迳哈哈大笑，好不快乐。“我警告你——”她举起手指着他，正想好好警告他时却被打断。', '宝儿瞪着他，而他更气人地一迳哈哈大笑，好快乐。“我警告你——”她举起手指着他，正想好好警告他时却被打断。', '好不a')	1	1	[2.7441974e-05, 0.9999726]
('”不是他的错，当然也不是蓓云的错，就差没说是社会的错。', '”不是他的错，当然也不是蓓云的错，就差说是社会的错。', '就差没')	1	1	[2.164321e-05, 0.9999783]
('你胆敢瞧不起本公主，看我不撕烂你的嘴！', '你胆敢瞧不起本公主，看我撕烂你的嘴！', '看我不')	1	1	[2.7923943e-05, 0.9999721]
('看我不打得他四肢残废，我就不姓方！', '看我打得他四肢残废，我就不姓方！', '看我不')	1	1	[5.962824e-05, 0.9999404]
('从婴儿的内衣、鞋子、外衣，一直到奶瓶、奶嘴、浴巾、浴盆……凡是婴儿用得到的东西，她几乎没错过。“姊，你买这些东西做什么？', '从婴儿的内衣、鞋子、外衣，一直到奶瓶、奶嘴、浴巾、浴盆……凡是婴儿用得到的东西，她几乎错过。“姊，你买这些东西做什么？', '几乎没')	0	0	[0.9999093, 9.075089e-05]
('当时我和他关系已经很好了，[就差没]表白。', '当时我和他关系已经很好了，[就差没]表白。', '就差没')	1	1	[2.2035061e-05, 0.99997795]
('民国六年发大水，使了冯老兰的钱，还不起本息，和冯家大院里嚷过几次仗，差一点没把我治到衙门里去。', '民国六年发大水，使了冯老兰的钱，还不起本息，和冯家大院里嚷过几次仗，差一点把我治到衙门里去。', '差点没')	1	1	[6.479269e-05, 0.99993515]
('约瑟芬失踪时，穆雷就像发了疯似的到处寻找，只差没把蓝月山庄翻过来，之后，更是过了一段惨淡悲伤的日子，所以你可以想见在乍见这条项链时，穆雷心中会有多激动了。', '约瑟芬失踪时，穆雷就像发了疯似的到处寻找，只差把蓝月山庄翻过来，之后，更是过了一段惨淡悲伤的日子，所以你可以想见在乍见这条项链时，穆雷心中会有多激动了。', '只差没')	1	1	[1.9874717e-05, 0.9999801]
('潘汝侦得旨，好不高兴，马上带人亲去西湖边勘察建祠的地方。', '潘汝侦得旨，好高兴，马上带人亲去西湖边勘察建祠的地方。', '好不a')	1	1	[0.00087463105, 0.9991254]
('早些年羽毛未丰，凭一腔青春热血冲冲打打的陈永康，就差点没被有的疑难案子难住，也有过在迷宫式的案件中反反复复折腾的苦恼。', '早些年羽毛未丰，凭一腔青春热血冲冲打打的陈永康，就差点被有的疑难案子难住，也有过在迷宫式的案件中反反复复折腾的苦恼。', '差点没')	1	1	[4.1868436e-05, 0.99995816]
('小姨十分憔悴，她面色苍白，眼睛深凹，弱不禁风，满都固勒险些没有认出她来。', '小姨十分憔悴，她面色苍白，眼睛深凹，弱不禁风，满都固勒险些有认出她来。', '险些没')	0	0	[0.99992156, 7.846363e-05]
('他们俩纵情欢乐了一阵子后，就拿神父的愚蠢当作笑柄谈着，又拿那班梳羊毛的、打羊毛的、织羊毛的人讥笑了一番，愈谈愈高兴，玩儿得好不痛快。分别之前，他们又订下密约，此后，再不用神父他老人家来烦神，这一对情人又度了好几个春宵。', '他们俩纵情欢乐了一阵子后，就拿神父的愚蠢当作笑柄谈着，又拿那班梳羊毛的、打羊毛的、织羊毛的人讥笑了一番，愈谈愈高兴，玩儿得好痛快。分别之前，他们又订下密约，此后，再不用神父他老人家来烦神，这一对情人又度了好几个春宵。', '好不a')	1	1	[2.429461e-05, 0.9999757]
('可是当她欲寻出去的路径时，失望的发现这是个封闭的空间，再往上一看，还她差点没了呼吸。', '可是当她欲寻出去的路径时，失望的发现这是个封闭的空间，再往上一看，还她差点了呼吸。', '差点没')	0	0	[0.9995931, 0.00040697583]
('只有那位宣传处长摇着大脑袋，出了口长气：“好家伙，这个新年，差一点儿没被送到宪兵队去过。', '只有那位宣传处长摇着大脑袋，出了口长气：“好家伙，这个新年，差一点儿被送到宪兵队去过。', '差点没')	1	1	[0.00010567656, 0.99989426]
('近来旧剧呀，新剧呀，好不热闹！我也想出个新花样，写了一出俳剧。', '近来旧剧呀，新剧呀，好热闹！我也想出个新花样，写了一出俳剧。', '好不a')	1	1	[2.2023129e-05, 0.99997795]
('”她越说越大声，越说越生气，到最后气得差点没朝着话筒吐口水。', '”她越说越大声，越说越生气，到最后气得差点朝着话筒吐口水。', '差点没')	1	1	[2.9207766e-05, 0.9999708]
('黄锦辉几乎没等郑永和说完，就把话题抢去了。', '黄锦辉几乎等郑永和说完，就把话题抢去了。', '几乎没')	0	0	[0.99991393, 8.608319e-05]
('嫔儿忍不住伸伸懒腰，然后更加偎进他那充满安全感的男性怀抱里，只差没学猫咪‘喵喵’叫而已。', '嫔儿忍不住伸伸懒腰，然后更加偎进他那充满安全感的男性怀抱里，只差学猫咪‘喵喵’叫而已。', '只差没')	1	1	[2.140637e-05, 0.99997854]
('马原就是小说，小说就是马原，马原就靠写小说生存(精神上的生存)，除了写小说，他几乎没别的事干，也几乎不会干别的事。', '马原就是小说，小说就是马原，马原就靠写小说生存(精神上的生存)，除了写小说，他几乎别的事干，也几乎不会干别的事。', '几乎没')	0	0	[0.9999454, 5.4571734e-05]
('”殷红接口，好不高兴，这表示她看起来还非常年轻呢！', '”殷红接口，好高兴，这表示她看起来还非常年轻呢！', '好不a')	1	1	[0.00037674396, 0.9996232]
('胡树、胡松两兄弟将身一拱，象两匹小老虎似地跳了出来，一个搂着周炳的脖子、一个缠着周炳的腰，把他按到饭桌旁边的木板床上坐下，差一点没跟他三个人滚做一团。', '胡树、胡松两兄弟将身一拱，象两匹小老虎似地跳了出来，一个搂着周炳的脖子、一个缠着周炳的腰，把他按到饭桌旁边的木板床上坐下，差一点跟他三个人滚做一团。', '差点没')	1	1	[3.6211724e-05, 0.99996376]
('”灵均赶忙介入打圆场，陪给会长一个充满歉意的甜笑，只差没鞠躬哈腰，频呼“家教不好，失礼、失礼”。', '”灵均赶忙介入打圆场，陪给会长一个充满歉意的甜笑，只差鞠躬哈腰，频呼“家教不好，失礼、失礼”。', '只差没')	1	1	[1.9436615e-05, 0.99998057]
('可是当看到他在《加勒比海盗》上的第一个镜头的时候，我差点没有晕倒在座位上，这个眼影黑得如熊猫一般，头发油腻凌乱如稻草，还在胡子上扎两个小辫子的黝黑男人真的是那个强尼·戴普吗。', '可是当看到他在《加勒比海盗》上的第一个镜头的时候，我差点晕倒在座位上，这个眼影黑得如熊猫一般，头发油腻凌乱如稻草，还在胡子上扎两个小辫子的黝黑男人真的是那个强尼·戴普吗。', '差点没')	1	1	[2.497009e-05, 0.9999751]
('哦，彼得找到的原来是一笔早已过时早已埋葬的财富，这东西的幽灵直吓得他差点儿没发疯！', '哦，彼得找到的原来是一笔早已过时早已埋葬的财富，这东西的幽灵直吓得他差点儿发疯！', '差点没')	1	1	[3.208935e-05, 0.99996793]
('”她差点没将我乱棍打出来。', '”她差点将我乱棍打出来。', '差点没')	1	1	[2.4849935e-05, 0.9999752]
('去客栈吧往这边走走吧。天黑了这黑咕隆咚的小巷里可要小心别出事呢。', '去客栈吧往这边走走吧。天黑了这黑咕隆咚的小巷里可要小心出事呢。', '小心别')	1	1	[6.450597e-05, 0.9999355]
('我的上司差一点没把我给杀死，第二天我再次被派到新缪灵。', '我的上司差一点把我给杀死，第二天我再次被派到新缪灵。', '差点没')	1	1	[3.0813277e-05, 0.99996924]
('迁居美洲大陆的移民几乎没带来什么文化，因为他们来自欧亚大陆最落后的地区之——西伯利亚东北...', '迁居美洲大陆的移民几乎带来什么文化，因为他们来自欧亚大陆最落后的地区之——西伯利亚东北...', '几乎没')	0	0	[0.99994063, 5.9308957e-05]
('“小心别烫着，”他又舀了一汤匙，同样吹凉了才喂她，“好吃吗？', '“小心烫着，”他又舀了一汤匙，同样吹凉了才喂她，“好吃吗？', '小心别')	1	1	[6.117909e-05, 0.99993885]
('过去一年，全球考古学界掘遍了中东半岛每一处可能的区域，只差没敲敲海珊的大门，请问他家的后院可不可以借挖几分钟，可惜，“精铜化文明”仍然只是传说。', '过去一年，全球考古学界掘遍了中东半岛每一处可能的区域，只差敲敲海珊的大门，请问他家的后院可不可以借挖几分钟，可惜，“精铜化文明”仍然只是传说。', '只差没')	1	1	[2.182078e-05, 0.9999782]
('可是当您站起来的时候，把这张钞票从右手放到左手里，差点儿没把它丢掉。', '可是当您站起来的时候，把这张钞票从右手放到左手里，差点儿把它丢掉。', '差点没')	1	1	[4.2300144e-05, 0.9999577]
('回到我住的公寓，我开始读《变形记》。读了第一行，差点没使我从床上掉下来。', '回到我住的公寓，我开始读《变形记》。读了第一行，差点使我从床上掉下来。', '差点没')	1	1	[2.5061936e-05, 0.99997497]
('不知你发现没有，生活中有一种现象，逛大街你常会见到一些很不起眼的小伙子和一位婀娜多姿的迷人的小姐手挽手在商店溜达，让人好不羡慕。', '不知你发现没有，生活中有一种现象，逛大街你常会见到一些很不起眼的小伙子和一位婀娜多姿的迷人的小姐手挽手在商店溜达，让人好羡慕。', '好不a')	1	1	[2.4188914e-05, 0.9999758]
('这六个人来得好不突然？胜字旗孟坚和瞧得不由一楞，这六位不速之客，除了走在最后的青衫儒生之外，自己全部认识。', '这六个人来得好突然？胜字旗孟坚和瞧得不由一楞，这六位不速之客，除了走在最后的青衫儒生之外，自己全部认识。', '好不a')	1	1	[8.345067e-05, 0.99991655]
('琼恩几乎没听到他的话。', '琼恩几乎听到他的话。', '几乎没')	0	0	[0.9999453, 5.475392e-05]
('“我才没那么倒霉……”她的“楣”字音还没落下，滕冲之就推开门走了进来，他的眼睛在看到花巧以后，凸得可严重了，只差没蹦出来而已。', '“我才没那么倒霉……”她的“楣”字音还没落下，滕冲之就推开门走了进来，他的眼睛在看到花巧以后，凸得可严重了，只差蹦出来而已。', '只差没')	1	1	[1.9956598e-05, 0.9999801]
('看他此刻手抱美人好不风流得意，等会见他去开车时会笑不出来，大概也哭不出来。', '看他此刻手抱美人好风流得意，等会见他去开车时会笑不出来，大概也哭不出来。', '好不a')	1	1	[2.4490173e-05, 0.99997556]
('你知不知道我被晶晶和莹莹骂得差点没臭头。', '你知不知道我被晶晶和莹莹骂得差点臭头。', '差点没')	1	1	[4.17928e-05, 0.99995816]
('”“女……”她差点没呛到，“女……”她又吞了口口水。', '”“女……”她差点呛到，“女……”她又吞了口口水。', '差点没')	1	1	[2.5913207e-05, 0.99997413]
('她想到两天前他和承武起冲突，当时两人只差没在她房里大打出手。', '她想到两天前他和承武起冲突，当时两人只差在她房里大打出手。', '只差没')	1	1	[2.023727e-05, 0.99997973]
('若以为自己总还多少占点理儿，便气汹汹的兴师问罪，难免不被人认为是狗仗人势。就是别人不说，清夜扪心，想想自己何以如此气壮，能不感到愧作么？', '若以为自己总还多少占点理儿，便气汹汹的兴师问罪，难免被人认为是狗仗人势。就是别人不说，清夜扪心，想想自己何以如此气壮，能不感到愧作么？', '难免不')	1	0	[0.9997037, 0.00029622752]
('可是，正当我要转达口信时，我认出了那人原来是莫雷尔，此人是我叔父的随身男仆之子，多少往事顿时浮现在我脑海，他的出现令我好不惊诧，可以说给我带来了欢乐！', '可是，正当我要转达口信时，我认出了那人原来是莫雷尔，此人是我叔父的随身男仆之子，多少往事顿时浮现在我脑海，他的出现令我好惊诧，可以说给我带来了欢乐！', '好不a')	1	1	[2.4325143e-05, 0.9999757]
('顾不得云涌似的忐忑，她的目光开始在这间雅室里来回梭巡，而在看到她左侧方写着“福华厅”时，她呻吟了一声，差点没有当场晕了过去。', '顾不得云涌似的忐忑，她的目光开始在这间雅室里来回梭巡，而在看到她左侧方写着“福华厅”时，她呻吟了一声，差点当场晕了过去。', '差点没')	1	1	[2.4690815e-05, 0.9999753]
('”任沐需当下感激涕零，只差没有跪地膜拜。', '”任沐需当下感激涕零，只差跪地膜拜。', '只差没')	1	1	[2.0461312e-05, 0.9999795]
('我们只有一把钥匙，由我带在身上，他那天晚上连门也没能进，还差点没赶上末班车。', '我们只有一把钥匙，由我带在身上，他那天晚上连门也没能进，还差点赶上末班车。', '差点没')	0	0	[0.9998567, 0.00014323185]
('”他的手差一点没有指在胡三杯的鼻尖上。', '”他的手差一点指在胡三杯的鼻尖上。', '差点没')	1	1	[0.00014595564, 0.99985397]
('温中差点没吐血。', '温中差点吐血。', '差点没')	1	1	[2.4357454e-05, 0.9999757]
('红拂上吊那天，皇上赐了一桌酒宴，红拂吃的好不开心。谁知乐极生悲，吃完了还得喝肥皂水，把它完全吐出来。', '红拂上吊那天，皇上赐了一桌酒宴，红拂吃的好开心。谁知乐极生悲，吃完了还得喝肥皂水，把它完全吐出来。', '好不a')	1	1	[4.4854958e-05, 0.9999552]
('”看见他担心的眼神，杏儿给他一个放心的微笑，站起来收拾着几乎没动到的碗盘。', '”看见他担心的眼神，杏儿给他一个放心的微笑，站起来收拾着几乎动到的碗盘。', '几乎没')	0	0	[0.9999318, 6.8146765e-05]
('原来怪物已飞扑过来，幸而二猿看出危机，连啸示警，白猿见势不妙，首先飞纵过来，将余式一把挟起，纵向一旁，就这样，差一点没被利爪抓中。', '原来怪物已飞扑过来，幸而二猿看出危机，连啸示警，白猿见势不妙，首先飞纵过来，将余式一把挟起，纵向一旁，就这样，差一点被利爪抓中。', '差点没')	1	1	[3.8992155e-05, 0.999961]
('这三个月来他要应付原来那群手下，又要搞定战家的四海航运，差点没让他累死在海龙岛上。', '这三个月来他要应付原来那群手下，又要搞定战家的四海航运，差点让他累死在海龙岛上。', '差点没')	1	1	[2.3965937e-05, 0.99997604]
('这一跤摔的好不疼痛，一时间抚着脸，怔怔的愣在地上。', '这一跤摔的好疼痛，一时间抚着脸，怔怔的愣在地上。', '好不a')	1	1	[6.0792692e-05, 0.9999392]
('女人肥胖的光脊背上打了一巴掌，声音响得整个走廊里都听得见。“小心别再让我听见你的声音！”', '女人肥胖的光脊背上打了一巴掌，声音响得整个走廊里都听得见。“小心再让我听见你的声音！”', '小心别')	1	1	[0.034366503, 0.9656335]
('不过小心别烫着了。', '不过小心烫着了。', '小心别')	1	1	[2.9067967e-05, 0.9999709]
('球赛结束后，瀚宇和同学们领了导师颁发的奖金，班上五十来个男孩子跑到学校隔邻的餐饮店大吃特吃，一群人疯得好不愉快。墨依正眼凝着自个儿桌上的餐点，耳朵却挂记着角落那群男孩的吵闹声。', '球赛结束后，瀚宇和同学们领了导师颁发的奖金，班上五十来个男孩子跑到学校隔邻的餐饮店大吃特吃，一群人疯得好愉快。墨依正眼凝着自个儿桌上的餐点，耳朵却挂记着角落那群男孩的吵闹声。', '好不a')	1	1	[4.003092e-05, 0.99995995]
('"他们认为,过去的旱厕虽臭,但毕竟在室外。现在要把厕所建在屋内,尽管是水冲式的也难免不臭;而旺堆的两个孩子则认为室内厕所既方便、又干净,一致拍手称赞。"', '"他们认为,过去的旱厕虽臭,但毕竟在室外。现在要把厕所建在屋内,尽管是水冲式的也难免臭;而旺堆的两个孩子则认为室内厕所既方便、又干净,一致拍手称赞。"', '难免不')	1	1	[0.00029804793, 0.9997019]
('☆☆☆当冉夫人看到好几个月不见的儿子抱着一位用美丽已不足以形容的美人儿下马车时，她感觉似有一道闪电打在自己的身上，巨大的冲击让她差点没有当场昏厥过去。', '☆☆☆当冉夫人看到好几个月不见的儿子抱着一位用美丽已不足以形容的美人儿下马车时，她感觉似有一道闪电打在自己的身上，巨大的冲击让她差点当场昏厥过去。', '差点没')	1	1	[2.703945e-05, 0.99997294]
('”吓破胆的毛贼只差没屁滚尿流，“是杨庸……”杨庸！', '”吓破胆的毛贼只差屁滚尿流，“是杨庸……”杨庸！', '只差没')	1	1	[2.0760923e-05, 0.99997926]
('狂笑的禹立纲立刻闭起嘴巴，但那丰富的笑意怎么也收不了，全窜到他的眼角及嘴角上，憋得好不辛苦。“心瑜，你老实说，”禹立网忍住笑意问她，“你……是不是爱上我了？', '狂笑的禹立纲立刻闭起嘴巴，但那丰富的笑意怎么也收不了，全窜到他的眼角及嘴角上，憋得好辛苦。“心瑜，你老实说，”禹立网忍住笑意问她，“你……是不是爱上我了？', '好不a')	1	1	[2.2872537e-05, 0.9999771]
