sentences	gold	predict	probability
('嘉绮发现彦豪的意见比她们还多，这一件嫌太露，那一件又大透明，就差没叫设计师用最厚的布料将伊人从头到脚包起来。', '嘉绮发现彦豪的意见比她们还多，这一件嫌太露，那一件又大透明，就差叫设计师用最厚的布料将伊人从头到脚包起来。')	1	1	[0.0001126629, 0.99988735]
('不过小山都—一否认，他做得这么好，历年来就差没把女人往家里带，正式介绍给我以姐妹相称，但我在明里，始终抓不到他的坏迹。', '不过小山都—一否认，他做得这么好，历年来就差把女人往家里带，正式介绍给我以姐妹相称，但我在明里，始终抓不到他的坏迹。')	1	1	[0.0025149144, 0.99748504]
('至于日常生活必需品，更是“兵马未到，粮草先行”，从吃的、喝的、服的（常用药）到穿的、用的，应有尽有，就差没把氧气瓶搬来。', '至于日常生活必需品，更是“兵马未到，粮草先行”，从吃的、喝的、服的（常用药）到穿的、用的，应有尽有，就差把氧气瓶搬来。')	1	1	[0.027264483, 0.97273546]
('”薛璇的眉头攒紧得就差没打个死结。', '”薛璇的眉头攒紧得就差打个死结。')	1	1	[0.00013826582, 0.9998617]
('——就差没真的叫他做：禽兽。', '——就差真的叫他做：禽兽。')	1	1	[0.0004796181, 0.9995204]
('”她气红了脸，这几天来，他的要求越来越多，就差没要她谈琴舞剑来解闷了。', '”她气红了脸，这几天来，他的要求越来越多，就差要她谈琴舞剑来解闷了。')	1	1	[0.0002808416, 0.9997191]
('他好生困惑，才微启朱唇想要问个清楚，哪知他的舌尖不客气地闯进来与他的纠缠……探索……吻得他头昏脑胀，无法思考，就差没化作一摊泥……“小宝儿，可了解什么是吻了吗？', '他好生困惑，才微启朱唇想要问个清楚，哪知他的舌尖不客气地闯进来与他的纠缠……探索……吻得他头昏脑胀，无法思考，就差化作一摊泥……“小宝儿，可了解什么是吻了吗？')	1	1	[0.00011009428, 0.99988985]
('”有那么一刹那的错觉，在灯光乍现，而她一脸惊喜、就差没有扑向他的兴奋模样，他仿佛看见了他的卡卡，男孩一般淘气多变的小脸，柔软微鬈的蜜色发丝，总是毫无防备的，以最喜悦的神情迎向他……错觉终究是错觉，很快的，卡卡的形象消失，在他面前的，仍是那个自称是卡卡的东方少女。', '”有那么一刹那的错觉，在灯光乍现，而她一脸惊喜、就差有扑向他的兴奋模样，他仿佛看见了他的卡卡，男孩一般淘气多变的小脸，柔软微鬈的蜜色发丝，总是毫无防备的，以最喜悦的神情迎向他……错觉终究是错觉，很快的，卡卡的形象消失，在他面前的，仍是那个自称是卡卡的东方少女。')	1	1	[0.00020646263, 0.9997936]
('按摩院开了不足三个月，被对家上去捣乱，凡是能敲烂的家私统统打破，就差没放把火烧个干净。', '按摩院开了不足三个月，被对家上去捣乱，凡是能敲烂的家私统统打破，就差放把火烧个干净。')	1	1	[0.000118966396, 0.999881]
('就差没', '在这吃得不错，睡得好，就差没得赌而已，其他的很不坏啊！')	1	1	[0.00014289218, 0.99985707]
('阿珠就差没代她去解手了，简直让人喘不过气来。', '阿珠就差代她去解手了，简直让人喘不过气来。')	1	0	[0.966421, 0.033578917]
('“恐怖的女人，”赵三喃喃曰，“就差没在额上凿字曰：顺我者昌，逆我者亡。', '“恐怖的女人，”赵三喃喃曰，“就差在额上凿字曰：顺我者昌，逆我者亡。')	1	1	[0.00019784964, 0.9998022]
('”死党做了那么多年，自己当然知道任晴宇在想些什么东西，瞧她泛着幸福的笑容，就差没流口水了，“你的口水快滴下来了。', '”死党做了那么多年，自己当然知道任晴宇在想些什么东西，瞧她泛着幸福的笑容，就差流口水了，“你的口水快滴下来了。')	1	1	[0.00015478638, 0.99984515]
('”就差没把我的皮剥下来铺在门口给众人当鞋毡。', '”就差把我的皮剥下来铺在门口给众人当鞋毡。')	1	1	[0.00016842005, 0.99983156]
('她的打架架势更是使人胆寒，踢、咬、掐、扯百无禁忌，什么下三滥的招式都使得出来，就差没拿着菜刀砍杀过去，而这一切都只是为了要得到胜利。', '她的打架架势更是使人胆寒，踢、咬、掐、扯百无禁忌，什么下三滥的招式都使得出来，就差拿着菜刀砍杀过去，而这一切都只是为了要得到胜利。')	1	1	[0.00012375787, 0.99987626]
('国维就差没有组团出发去寻求长生不老之药。', '国维就差有组团出发去寻求长生不老之药。')	1	1	[0.0034049433, 0.9965951]
('＂店小二马上鞠躬哈腰，谦卑的样子就差没去亲吻刘公子的脚趾头。', '＂店小二马上鞠躬哈腰，谦卑的样子就差去亲吻刘公子的脚趾头。')	1	1	[0.000101460864, 0.99989855]
('担心她初到于家过夜，一切陌生，不适应，忍不住跑去看她，却发现她房门没关，房里更是没人，急得他找遍客厅、餐厅，就差没把整栋屋子给掀了过来，最后竟然让他发现她像尊雕像，动也不动地站在树丛边喃喃自语，若不是他够冷静，否则还来不及吓“你不睡觉，跑来花园做什么？', '担心她初到于家过夜，一切陌生，不适应，忍不住跑去看她，却发现她房门没关，房里更是没人，急得他找遍客厅、餐厅，就差把整栋屋子给掀了过来，最后竟然让他发现她像尊雕像，动也不动地站在树丛边喃喃自语，若不是他够冷静，否则还来不及吓“你不睡觉，跑来花园做什么？')	1	1	[0.00012345235, 0.9998765]
('倪大维一跨进黎晓宁的房间，就差没尖叫出声。', '倪大维一跨进黎晓宁的房间，就差尖叫出声。')	1	1	[7.003927e-05, 0.9999299]
('他敢保证，当他向她提出这个要求时，曹子婕的眼里绝对隐含着笑意，而且竭尽心力的忍着，就差没当着它的面爆笑出来而已。', '他敢保证，当他向她提出这个要求时，曹子婕的眼里绝对隐含着笑意，而且竭尽心力的忍着，就差当着它的面爆笑出来而已。')	1	1	[9.332802e-05, 0.99990666]
('”说起向非玉，棠昱眉飞色舞，就差没直接把“仰慕”两个大字写在脸上。', '”说起向非玉，棠昱眉飞色舞，就差直接把“仰慕”两个大字写在脸上。')	1	1	[0.00035291718, 0.999647]
('不到两周身上带的银子全花光了，就差没剥下自己这身狐狸皮当了。', '不到两周身上带的银子全花光了，就差剥下自己这身狐狸皮当了。')	1	1	[0.00018712446, 0.9998129]
('推开家门一看，鲁解煌还没睡，在外屋里喝酒，手里拎着个酒瓶子，也没有什么菜，桌子上撰了一碟渍糖蒜，基本上没有动，人是早已喝得酩酊大醉，爬在那里，就差没滑到桌子底下去了。', '推开家门一看，鲁解煌还没睡，在外屋里喝酒，手里拎着个酒瓶子，也没有什么菜，桌子上撰了一碟渍糖蒜，基本上没有动，人是早已喝得酩酊大醉，爬在那里，就差滑到桌子底下去了。')	1	1	[0.00010245008, 0.9998975]
('”不是他的错，当然也不是蓓云的错，就差没说是社会的错。', '”不是他的错，当然也不是蓓云的错，就差说是社会的错。')	1	1	[0.0015717101, 0.99842834]
('他胡乱拉扯，就差没把入口给毁了。', '他胡乱拉扯，就差把入口给毁了。')	1	1	[0.00021680602, 0.9997832]
('他趴在屋檐上一整天却一无所获，就差没在屋顶上睡着。', '他趴在屋檐上一整天却一无所获，就差在屋顶上睡着。')	1	1	[0.00040050724, 0.9995995]
('狗儿一进支书家，张长富就把狗儿骂了个鬼吹火，就差没把三代老先人骂出来。', '狗儿一进支书家，张长富就把狗儿骂了个鬼吹火，就差把三代老先人骂出来。')	1	1	[7.542163e-05, 0.99992454]
('”宋千驹就差没有指天立誓。', '”宋千驹就差有指天立誓。')	1	1	[0.00017601777, 0.999824]
('”春日得意得屁股都快翘起来了，就差没写在脸上。', '”春日得意得屁股都快翘起来了，就差写在脸上。')	1	1	[8.5167e-05, 0.9999149]
('＂华仲阳直觉头晕目眩，就差没口吐白白沫。', '＂华仲阳直觉头晕目眩，就差口吐白白沫。')	1	1	[7.999199e-05, 0.99992]
('”大勇吓得又跳又叫，就差没屁滚尿流！', '”大勇吓得又跳又叫，就差屁滚尿流！')	1	1	[6.724161e-05, 0.99993277]
('我和雨农交换了一个注视，雨农对我摇摇头，低声说：“别再骂他了，一路上，他自怨自艾得就差没有跳车自杀了！', '我和雨农交换了一个注视，雨农对我摇摇头，低声说：“别再骂他了，一路上，他自怨自艾得就差有跳车自杀了！')	1	1	[9.021421e-05, 0.99990976]
('外商的钱没那么好拿出来，我何止是三陪啊，就差没给人当‘同志’了！', '外商的钱没那么好拿出来，我何止是三陪啊，就差给人当‘同志’了！')	1	1	[0.0042489343, 0.995751]
('孟小湖什么也没说，只对他陶然一笑，艾强的心脏狂跳不止，就差没有从嘴里蹦出来了。', '孟小湖什么也没说，只对他陶然一笑，艾强的心脏狂跳不止，就差有从嘴里蹦出来了。')	1	1	[7.544436e-05, 0.99992454]
('“从你失踪了以后，我找遍了大街小巷，报了警，也找上了征信社，但我始终有种预感，云樵一定知道你的下落，所以我一直苦缠着他，我——就差没跪下来给他磕头……你别怪他……”原来是这样的，原来云樵终于再也不忍心了。', '“从你失踪了以后，我找遍了大街小巷，报了警，也找上了征信社，但我始终有种预感，云樵一定知道你的下落，所以我一直苦缠着他，我——就差跪下来给他磕头……你别怪他……”原来是这样的，原来云樵终于再也不忍心了。')	1	1	[9.4211995e-05, 0.9999058]
('”“忠”感激得就差没跪地叩首了。', '”“忠”感激得就差跪地叩首了。')	1	1	[0.00010031929, 0.9998996]
('”香吟就差没跪下来磕头。', '”香吟就差跪下来磕头。')	1	1	[7.537554e-05, 0.99992466]
('”我就差没拿起一把大葵扇。', '”我就差拿起一把大葵扇。')	1	1	[0.0009943004, 0.99900573]
('当然，丁香对自己的笨拙与不够专业是从头抱歉到尾，就差没有剖肠划肚表露真意，终于挣扎到最后，她诚惶诚恐地询问狮子大王要挑哪一位设计师剪头时，才赫然发现对方梦里见周公已有好些时候了。', '当然，丁香对自己的笨拙与不够专业是从头抱歉到尾，就差有剖肠划肚表露真意，终于挣扎到最后，她诚惶诚恐地询问狮子大王要挑哪一位设计师剪头时，才赫然发现对方梦里见周公已有好些时候了。')	1	1	[0.00010235615, 0.9998976]
('”他就差没跪下指天立誓。', '”他就差跪下指天立誓。')	1	1	[0.00012501249, 0.99987495]
('他昨天陪我到凌晨3点才回去的，我一直叫他走，他说过几天要加班，大概会没有空陪我，死活不肯早回去……”好不容易刹住车，她就差没说出男朋友的月薪有多少。', '他昨天陪我到凌晨3点才回去的，我一直叫他走，他说过几天要加班，大概会没有空陪我，死活不肯早回去……”好不容易刹住车，她就差说出男朋友的月薪有多少。')	1	1	[0.00038897764, 0.9996111]
('倒不是秦子梦对未过门的妻子长相有什么意见，事实上，他看过她的画像，只不过那时她还是孩提进的模样，根本看不出她究竟长得如此，更何况长相也不是什么大问题，以他双亲的标准只要门当户对那也就够了，也因此案子梦打心底根本就排斥这位准新娘，他要的，可不是门户相当就算了，偏偏他的婚姻自主权不在自己手上，这令他十分一想到此，他全身不由得跟着欢愉，就差没有手舞足蹈。', '倒不是秦子梦对未过门的妻子长相有什么意见，事实上，他看过她的画像，只不过那时她还是孩提进的模样，根本看不出她究竟长得如此，更何况长相也不是什么大问题，以他双亲的标准只要门当户对那也就够了，也因此案子梦打心底根本就排斥这位准新娘，他要的，可不是门户相当就算了，偏偏他的婚姻自主权不在自己手上，这令他十分一想到此，他全身不由得跟着欢愉，就差有手舞足蹈。')	1	1	[0.00018090541, 0.9998191]
('爸妈都快急疯了，每天打电话来催着我找你，你放着公司一堆事不做，你阳明山上的别墅、信义路上的住所、修车厂、俱乐部，能找的地方我都找遍了，就差没翻过来！', '爸妈都快急疯了，每天打电话来催着我找你，你放着公司一堆事不做，你阳明山上的别墅、信义路上的住所、修车厂、俱乐部，能找的地方我都找遍了，就差翻过来！')	1	1	[0.16386646, 0.8361335]
('贾潘安好不容易喝下那三大杯“敬茶”，就差没当场“泄洪”。', '贾潘安好不容易喝下那三大杯“敬茶”，就差当场“泄洪”。')	1	1	[8.787544e-05, 0.99991214]
('”男子像是小兵见到长官一样，立刻站得直直的，就差没举手敬礼了。', '”男子像是小兵见到长官一样，立刻站得直直的，就差举手敬礼了。')	1	1	[0.00024371454, 0.9997563]
('老头虽然没指出他口中的贼是谁，话里的暗喻却已经明白得就差没明白讲出“裴絮”之名而已。', '老头虽然没指出他口中的贼是谁，话里的暗喻却已经明白得就差明白讲出“裴絮”之名而已。')	1	1	[0.002866548, 0.9971335]
('又不是她父亲病了，又不是她没钱花，她就差没有牺牲色相以祭爱情的神坛了，可她得到了什么？', '又不是她父亲病了，又不是她没钱花，她就差有牺牲色相以祭爱情的神坛了，可她得到了什么？')	1	1	[0.00014161308, 0.9998584]
('我抱怨：“就差没脱光了跑到桂林去拍，何必那么紧张了，要看理想照片最好是两夫妻往浴室镜子前一站，再清楚没有。', '我抱怨：“就差脱光了跑到桂林去拍，何必那么紧张了，要看理想照片最好是两夫妻往浴室镜子前一站，再清楚没有。')	1	1	[0.000121171, 0.99987876]
('”乐毅翻着白眼；他们五个人中就只有他会跟左容容成天腻在一起，就差没有形影不离了。', '”乐毅翻着白眼；他们五个人中就只有他会跟左容容成天腻在一起，就差有形影不离了。')	1	1	[0.00018036702, 0.9998197]
('有一具尸首，还忽然抱着他，那一张比粪坑还算的嘴，还凄近他的脸上，就差没真的一口咬下来。', '有一具尸首，还忽然抱着他，那一张比粪坑还算的嘴，还凄近他的脸上，就差真的一口咬下来。')	1	1	[0.0001062349, 0.9998938]
('到第三年挂锄的时候，盖好三间小草房，就差没盘炕，没安门窗了', '到第三年挂锄的时候，盖好三间小草房，就差盘炕，没安门窗了')	1	1	[0.00011244353, 0.9998876]
('糖在嘴里融化的时候，她微眯眼睛享受，就差没唔的一声。', '糖在嘴里融化的时候，她微眯眼睛享受，就差唔的一声。')	1	1	[0.00017063587, 0.9998293]
('那天他上台表演时，我们夫妻俩在台前看着他稳重的台风，感动得就差没站起来鼓掌欢呼了。', '那天他上台表演时，我们夫妻俩在台前看着他稳重的台风，感动得就差站起来鼓掌欢呼了。')	1	1	[8.7956505e-05, 0.999912]
('我忽然珍惜自己，衣服拉得严密，叫伙计买牛奶及三文治上来进补，向同事借暖炉，放在足底下，俨如老姑婆一名，就差没养只玳瑁猫。', '我忽然珍惜自己，衣服拉得严密，叫伙计买牛奶及三文治上来进补，向同事借暖炉，放在足底下，俨如老姑婆一名，就差养只玳瑁猫。')	1	1	[0.0032023601, 0.9967976]
('另外一个古代的熨衣斗，特别重，估计是生铁的，是加开水熨衣服的那种，上面还残留着些红漆，可摊主也不卖，好说歹说的，我就差没求她了。', '另外一个古代的熨衣斗，特别重，估计是生铁的，是加开水熨衣服的那种，上面还残留着些红漆，可摊主也不卖，好说歹说的，我就差求她了。')	1	1	[0.01716833, 0.98283166]
('”锁锁苦笑，“你没看见刚才那些买主的嘴脸，狠狠地还价，声明家具电器装修全部包括在内，就差没命令我跟过去做丫鬟。', '”锁锁苦笑，“你没看见刚才那些买主的嘴脸，狠狠地还价，声明家具电器装修全部包括在内，就差命令我跟过去做丫鬟。')	1	0	[0.90866363, 0.09133639]
('就差没……呃……”萧北辰煞住舌头，两手一摊，“现在，随你处置啰！', '就差……呃……”萧北辰煞住舌头，两手一摊，“现在，随你处置啰！')	1	1	[0.00011733774, 0.9998827]
('她在托比面前干了一切事，表示她很想和托比睡觉，就差没发出紧急信号了。', '她在托比面前干了一切事，表示她很想和托比睡觉，就差发出紧急信号了。')	1	1	[0.00044368173, 0.99955624]
('就差没有用上牙齿了！', '就差有用上牙齿了！')	1	1	[0.03974636, 0.96025366]
('"得悉事情始末之后，卡介伦也皱起了眉头，就差没有说出""不要去""三个字而已。"', '"得悉事情始末之后，卡介伦也皱起了眉头，就差有说出""不要去""三个字而已。"')	1	1	[0.000112256144, 0.9998877]
('编辑说：“真羡慕你们，得到读者厚爱，送花送糖，就差没送金币，我们做编辑的，一样做个贼死，就没好处。', '编辑说：“真羡慕你们，得到读者厚爱，送花送糖，就差送金币，我们做编辑的，一样做个贼死，就没好处。')	1	1	[0.0017187512, 0.99828124]
('画、家具、窗帘、被褥、衣服，全被利器划破，滚在地上，墙壁上全是墨汁、油漆，连灯泡都没有一个是完整的，就差没放一把火把整间公寓烧掉。', '画、家具、窗帘、被褥、衣服，全被利器划破，滚在地上，墙壁上全是墨汁、油漆，连灯泡都没有一个是完整的，就差放一把火把整间公寓烧掉。')	1	1	[0.00011926147, 0.9998807]
('此时S君的心情顿时从顶峰跌落谷底，极其沮丧，就差没有把相机扔下山去！', '此时S君的心情顿时从顶峰跌落谷底，极其沮丧，就差有把相机扔下山去！')	1	1	[9.2510454e-05, 0.9999075]
('程少筠就差没气得七窍生烟。', '程少筠就差气得七窍生烟。')	1	1	[0.000100053614, 0.9999]
('一个阴险狡诈的大骚包，她明摆着就是要抢我的老公，就差没有直说出来而已了。', '一个阴险狡诈的大骚包，她明摆着就是要抢我的老公，就差有直说出来而已了。')	1	1	[0.0027278494, 0.9972722]
('嘿，我已尽了全力；就差没有把他接到这儿了。', '嘿，我已尽了全力；就差有把他接到这儿了。')	1	0	[0.9954833, 0.0045166994]
('”一群人猥亵的笑了起来，就差没开始调戏江儿。', '”一群人猥亵的笑了起来，就差开始调戏江儿。')	1	1	[0.00045613042, 0.99954385]
('兰采幽见她的被子拉高到就差没把自己的头闷住，他才终于弄懂，为什么她没感谢对她的救命之恩，反而落得一句卑鄙的下场。', '兰采幽见她的被子拉高到就差把自己的头闷住，他才终于弄懂，为什么她没感谢对她的救命之恩，反而落得一句卑鄙的下场。')	1	1	[0.00023180044, 0.9997682]
('”小林急得就差没跳起来。', '”小林急得就差跳起来。')	1	1	[7.259005e-05, 0.9999274]
('……”屋子一片震天价的笑声，帕甫努季耶夫自己也纵声大笑起来，眯起了由于对情欲的思念而变得火辣辣的眼睛，手里的剃刀就差没把皮带都割断了。', '……”屋子一片震天价的笑声，帕甫努季耶夫自己也纵声大笑起来，眯起了由于对情欲的思念而变得火辣辣的眼睛，手里的剃刀就差把皮带都割断了。')	1	1	[9.581235e-05, 0.99990416]
('”商嵩义兴奋得像个捡到钱的小孩，就差没当街手舞足蹈。', '”商嵩义兴奋得像个捡到钱的小孩，就差当街手舞足蹈。')	1	1	[8.463265e-05, 0.99991536]
('尹修星吃惊道，“有没有搞错，蔡浮萍为你出来，就差没给人下跪了，而且倾其所有……”艾强打断他的话道，“我想来想去，这笔被查出来的受贿的钱只有蔡浮萍知道，我是用我妈妈的名字注册的公司，这张支票是蔡浮萍下的账，可以肯定地说是她告发了我。', '尹修星吃惊道，“有没有搞错，蔡浮萍为你出来，就差给人下跪了，而且倾其所有……”艾强打断他的话道，“我想来想去，这笔被查出来的受贿的钱只有蔡浮萍知道，我是用我妈妈的名字注册的公司，这张支票是蔡浮萍下的账，可以肯定地说是她告发了我。')	1	1	[0.00022213766, 0.99977785]
('”许富在许筠香旁边是劝得满头大汗，就差没有“咚”的一声跪下去。', '”许富在许筠香旁边是劝得满头大汗，就差有“咚”的一声跪下去。')	1	1	[9.308049e-05, 0.9999069]
('大蜻蜓见王小姐向赵老板投怀送抱早心存愤忿，就差没打电话通知警察局来抓卖淫嫖娼的了，又见王小姐处处护着赵老板，亲狎得比夫妻还夫妻，更妒火中烧，发誓要灌倒所有的台湾佬及台湾佬的走狗。', '大蜻蜓见王小姐向赵老板投怀送抱早心存愤忿，就差打电话通知警察局来抓卖淫嫖娼的了，又见王小姐处处护着赵老板，亲狎得比夫妻还夫妻，更妒火中烧，发誓要灌倒所有的台湾佬及台湾佬的走狗。')	1	0	[0.8567532, 0.14324686]
('他的手已经举起来，就差没有打下去。', '他的手已经举起来，就差有打下去。')	1	1	[0.00012044824, 0.9998795]
('"年轻人们指天发誓,就差没给辣辣叩头。"', '"年轻人们指天发誓,就差给辣辣叩头。"')	1	1	[9.734126e-05, 0.9999026]
('阿五把个胡妈狠狠地骂，就差没有他妈妈的。', '阿五把个胡妈狠狠地骂，就差有他妈妈的。')	1	1	[0.0002453952, 0.9997546]
('穿天蓝色大衣的姑娘们哈哈大笑，簇拥着褚桂芳向外跑，对她佩服得五体投地，就差没有喊万岁。', '穿天蓝色大衣的姑娘们哈哈大笑，簇拥着褚桂芳向外跑，对她佩服得五体投地，就差有喊万岁。')	1	1	[0.00012077557, 0.99987924]
('他们互相之间信誓巳旦要打响这一炮，就差没喝鸡血酒。', '他们互相之间信誓巳旦要打响这一炮，就差喝鸡血酒。')	1	1	[0.0001722973, 0.9998276]
('我——我——”气得没法子说话，就差没吐出血来！', '我——我——”气得没法子说话，就差吐出血来！')	1	1	[7.881074e-05, 0.9999212]
('”陆寒以为自己敲错门了，开门的不是老徐，是那个在电梯里，就差没跟自己打架的徐小亮。', '”陆寒以为自己敲错门了，开门的不是老徐，是那个在电梯里，就差跟自己打架的徐小亮。')	1	1	[0.00012281563, 0.9998772]
('”林飞打趣道：“据我所知，我那兄弟爱干净的很，保证每天洗澡换衣服，就差没有喷点花露水将自己搞得芳香迷人。', '”林飞打趣道：“据我所知，我那兄弟爱干净的很，保证每天洗澡换衣服，就差有喷点花露水将自己搞得芳香迷人。')	1	1	[0.00011588066, 0.9998841]
('气的不得了，说了一大堆话，什么瘦田无人耕，耕开有人争之类，就差没把南孙比猪比牛。', '气的不得了，说了一大堆话，什么瘦田无人耕，耕开有人争之类，就差把南孙比猪比牛。')	1	1	[0.00075660914, 0.9992434]
('负责全程录像的摄影师程少筠这才从隐没的角落蹦出来，就差没有笑昏。', '负责全程录像的摄影师程少筠这才从隐没的角落蹦出来，就差有笑昏。')	1	1	[7.249853e-05, 0.9999275]
('她向来坦率热情，从不隐，偏偏──他怒瞪了那群不知趣的下人，偏偏就是有人爱看好戲，就差没有每晚跑到他们的新房里去瞧。', '她向来坦率热情，从不隐，偏偏──他怒瞪了那群不知趣的下人，偏偏就是有人爱看好戲，就差有每晚跑到他们的新房里去瞧。')	1	1	[0.00027987055, 0.99972016]
('可惜就差没红眼睛和长耳朵来搭。', '可惜就差红眼睛和长耳朵来搭。')	1	1	[0.00010039088, 0.9998996]
('话务员查找了５分钟，最后说电话簿上没收这个姓名——就差没说怎么会收那个姓名。', '话务员查找了５分钟，最后说电话簿上没收这个姓名——就差说怎么会收那个姓名。')	1	1	[0.44274095, 0.557259]
('＊＊＊卢竞彤这一阵子在扬鹰出现的频率是过去的十倍都不止，只不过多半是在她处理完传亚的事务後被阿星挟持而来，阿星就差没在副总裁室里也为她加张办公桌了，不明就里的人还以为扬鹰集团网罗了传亚机构的总经理呢！', '＊＊＊卢竞彤这一阵子在扬鹰出现的频率是过去的十倍都不止，只不过多半是在她处理完传亚的事务後被阿星挟持而来，阿星就差在副总裁室里也为她加张办公桌了，不明就里的人还以为扬鹰集团网罗了传亚机构的总经理呢！')	1	1	[0.022257674, 0.9777424]
('”脸上浮起轻倩的笑容和他眉来眼去，就差没抱在一起“死打架”。', '”脸上浮起轻倩的笑容和他眉来眼去，就差抱在一起“死打架”。')	1	1	[9.13945e-05, 0.99990857]
('我就差没搭块板把她给供起来了。', '我就差搭块板把她给供起来了。')	1	1	[0.00046962293, 0.99953043]
('”碧微笑着回答，就差没有像日本太太那样，跪坐在榻榻米上、伏下身，恭恭敬敬地说一声“嗨”！', '”碧微笑着回答，就差有像日本太太那样，跪坐在榻榻米上、伏下身，恭恭敬敬地说一声“嗨”！')	1	1	[0.00012793485, 0.9998721]
